"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 23 19:00:17 UTC 2026","Tue Jun 23 19:00:17 UTC 2026","79","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Tue Jun 23 19:00:16 UTC 2026","Tue Jun 23 19:00:18 UTC 2026","1232","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Tue Jun 23 19:00:00 UTC 2026","Tue Jun 23 19:00:01 UTC 2026","1007","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Tue Jun 23 19:00:13 UTC 2026","Tue Jun 23 19:00:14 UTC 2026","939","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Tue Jun 23 19:00:15 UTC 2026","Tue Jun 23 19:00:16 UTC 2026","848","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Tue Jun 23 19:00:15 UTC 2026","Tue Jun 23 19:00:16 UTC 2026","799","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Tue Jun 23 19:00:03 UTC 2026","Tue Jun 23 19:00:04 UTC 2026","839","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Tue Jun 23 19:00:17 UTC 2026","Tue Jun 23 19:00:17 UTC 2026","74","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Tue Jun 23 19:00:02 UTC 2026","Tue Jun 23 19:00:03 UTC 2026","977","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Tue Jun 23 19:00:15 UTC 2026","Tue Jun 23 19:00:16 UTC 2026","1183","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Tue Jun 23 19:00:02 UTC 2026","Tue Jun 23 19:00:03 UTC 2026","851","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Tue Jun 23 19:00:13 UTC 2026","Tue Jun 23 19:00:14 UTC 2026","884","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Tue Jun 23 19:00:14 UTC 2026","Tue Jun 23 19:00:15 UTC 2026","887","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
