"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","692","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:36 UTC 2026","598","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Jul 06 12:28:22 UTC 2026","Mon Jul 06 12:28:23 UTC 2026","630","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Mon Jul 06 12:28:25 UTC 2026","Mon Jul 06 12:28:31 UTC 2026","5854","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:36 UTC 2026","690","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:36 UTC 2026","459","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","42","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Mon Jul 06 12:28:32 UTC 2026","Mon Jul 06 12:28:33 UTC 2026","545","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:34 UTC 2026","446","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","420","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Mon Jul 06 12:28:36 UTC 2026","Mon Jul 06 12:28:37 UTC 2026","636","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Jul 06 12:28:20 UTC 2026","Mon Jul 06 12:28:22 UTC 2026","2301","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","496","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Jul 06 12:28:21 UTC 2026","Mon Jul 06 12:28:22 UTC 2026","575","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Jul 06 12:28:20 UTC 2026","Mon Jul 06 12:28:21 UTC 2026","1151","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Jul 06 12:28:32 UTC 2026","Mon Jul 06 12:28:33 UTC 2026","599","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Jul 06 12:28:31 UTC 2026","Mon Jul 06 12:28:32 UTC 2026","666","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Jul 06 12:28:24 UTC 2026","Mon Jul 06 12:28:25 UTC 2026","558","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Mon Jul 06 12:28:33 UTC 2026","Mon Jul 06 12:28:34 UTC 2026","534","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Mon Jul 06 12:28:33 UTC 2026","Mon Jul 06 12:28:33 UTC 2026","471","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Jul 06 12:28:21 UTC 2026","Mon Jul 06 12:28:22 UTC 2026","911","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","690","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Jul 06 12:28:23 UTC 2026","Mon Jul 06 12:28:24 UTC 2026","937","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Jul 06 12:28:31 UTC 2026","Mon Jul 06 12:28:36 UTC 2026","5900","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Jul 06 12:28:25 UTC 2026","Mon Jul 06 12:28:25 UTC 2026","597","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Jul 06 12:28:33 UTC 2026","Mon Jul 06 12:28:33 UTC 2026","470","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Mon Jul 06 12:28:25 UTC 2026","Mon Jul 06 12:28:32 UTC 2026","7365","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Jul 06 12:28:24 UTC 2026","Mon Jul 06 12:28:24 UTC 2026","625","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 1 checks it",""
"passed","Mon Jul 06 12:28:35 UTC 2026","Mon Jul 06 12:28:35 UTC 2026","275","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:34 UTC 2026","434","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Jul 06 12:28:22 UTC 2026","Mon Jul 06 12:28:22 UTC 2026","932","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Jul 06 12:28:23 UTC 2026","Mon Jul 06 12:28:23 UTC 2026","577","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Jul 06 12:28:23 UTC 2026","Mon Jul 06 12:28:24 UTC 2026","581","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Jul 06 12:28:34 UTC 2026","Mon Jul 06 12:28:34 UTC 2026","442","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Jul 06 12:28:36 UTC 2026","Mon Jul 06 12:28:36 UTC 2026","192","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
