"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 22 22:23:57 UTC 2026","Mon Jun 22 22:23:58 UTC 2026","1164","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Jun 22 22:24:48 UTC 2026","Mon Jun 22 22:24:49 UTC 2026","1061","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Jun 22 22:23:59 UTC 2026","Mon Jun 22 22:24:00 UTC 2026","1094","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Jun 22 22:23:51 UTC 2026","Mon Jun 22 22:23:52 UTC 2026","347","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","valid credentials redirect to /secure",""
"passed","Mon Jun 22 22:24:56 UTC 2026","Mon Jun 22 22:24:58 UTC 2026","1351","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Jun 22 22:25:01 UTC 2026","Mon Jun 22 22:25:02 UTC 2026","1424","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Jun 22 22:24:33 UTC 2026","Mon Jun 22 22:24:39 UTC 2026","6417","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Jun 22 22:25:05 UTC 2026","Mon Jun 22 22:25:05 UTC 2026","169","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Jun 22 22:23:40 UTC 2026","Mon Jun 22 22:23:49 UTC 2026","9516","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Jun 22 22:23:54 UTC 2026","Mon Jun 22 22:23:55 UTC 2026","1023","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Jun 22 22:25:02 UTC 2026","Mon Jun 22 22:25:03 UTC 2026","315","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Jun 22 22:24:53 UTC 2026","Mon Jun 22 22:24:54 UTC 2026","996","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Jun 22 22:24:55 UTC 2026","Mon Jun 22 22:24:56 UTC 2026","1004","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Mon Jun 22 22:24:43 UTC 2026","Mon Jun 22 22:24:44 UTC 2026","1075","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
