"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 07 14:28:33 UTC 2026","Mon Sep 07 14:28:34 UTC 2026","910","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","382","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:39 UTC 2026","763","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","84","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Sep 07 14:28:24 UTC 2026","Mon Sep 07 14:28:25 UTC 2026","850","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Sep 07 14:28:21 UTC 2026","Mon Sep 07 14:28:23 UTC 2026","2550","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Sep 07 14:28:34 UTC 2026","Mon Sep 07 14:28:35 UTC 2026","676","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Sep 07 14:28:35 UTC 2026","Mon Sep 07 14:28:35 UTC 2026","606","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Mon Sep 07 14:28:23 UTC 2026","Mon Sep 07 14:28:24 UTC 2026","911","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Sep 07 14:28:21 UTC 2026","Mon Sep 07 14:28:31 UTC 2026","10403","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Sep 07 14:28:26 UTC 2026","Mon Sep 07 14:28:27 UTC 2026","672","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Sep 07 14:28:26 UTC 2026","Mon Sep 07 14:28:26 UTC 2026","797","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Mon Sep 07 14:28:37 UTC 2026","Mon Sep 07 14:28:37 UTC 2026","653","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Mon Sep 07 14:28:37 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","1031","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:39 UTC 2026","974","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Sep 07 14:28:21 UTC 2026","Mon Sep 07 14:28:22 UTC 2026","1383","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Sep 07 14:28:37 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","632","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Sep 07 14:28:24 UTC 2026","Mon Sep 07 14:28:26 UTC 2026","1155","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Sep 07 14:28:36 UTC 2026","Mon Sep 07 14:28:36 UTC 2026","657","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
"passed","Mon Sep 07 14:28:31 UTC 2026","Mon Sep 07 14:28:37 UTC 2026","6082","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Sep 07 14:28:24 UTC 2026","Mon Sep 07 14:28:24 UTC 2026","288","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Mon Sep 07 14:28:35 UTC 2026","Mon Sep 07 14:28:36 UTC 2026","616","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Sep 07 14:28:27 UTC 2026","Mon Sep 07 14:28:33 UTC 2026","5976","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Sep 07 14:28:23 UTC 2026","Mon Sep 07 14:28:24 UTC 2026","878","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Mon Sep 07 14:28:34 UTC 2026","Mon Sep 07 14:28:35 UTC 2026","620","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Sep 07 14:28:39 UTC 2026","Mon Sep 07 14:28:39 UTC 2026","918","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Sep 07 14:28:37 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","332","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Mon Sep 07 14:28:27 UTC 2026","Mon Sep 07 14:28:34 UTC 2026","7307","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Sep 07 14:28:36 UTC 2026","Mon Sep 07 14:28:36 UTC 2026","624","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Sep 07 14:28:23 UTC 2026","Mon Sep 07 14:28:24 UTC 2026","819","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:39 UTC 2026","604","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Sep 07 14:28:22 UTC 2026","Mon Sep 07 14:28:23 UTC 2026","1073","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Sep 07 14:28:34 UTC 2026","Mon Sep 07 14:28:35 UTC 2026","693","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Mon Sep 07 14:28:26 UTC 2026","Mon Sep 07 14:28:26 UTC 2026","782","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Sep 07 14:28:26 UTC 2026","Mon Sep 07 14:28:27 UTC 2026","705","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 1 updates the selected value",""
"passed","Mon Sep 07 14:28:25 UTC 2026","Mon Sep 07 14:28:26 UTC 2026","841","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 1 checks it",""
"passed","Mon Sep 07 14:28:36 UTC 2026","Mon Sep 07 14:28:37 UTC 2026","577","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Sep 07 14:28:35 UTC 2026","Mon Sep 07 14:28:36 UTC 2026","679","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Sep 07 14:28:37 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","860","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
