"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:02 UTC 2026","1338","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","91","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:02 UTC 2026","1336","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Jul 13 11:45:02 UTC 2026","Mon Jul 13 11:45:03 UTC 2026","1340","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Jul 13 11:44:56 UTC 2026","Mon Jul 13 11:44:57 UTC 2026","1126","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Jul 13 11:44:42 UTC 2026","Mon Jul 13 11:44:43 UTC 2026","1239","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Jul 13 11:44:58 UTC 2026","Mon Jul 13 11:44:59 UTC 2026","1016","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Jul 13 11:44:38 UTC 2026","Mon Jul 13 11:44:50 UTC 2026","11941","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Jul 13 11:45:00 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","1179","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Jul 13 11:44:47 UTC 2026","Mon Jul 13 11:44:54 UTC 2026","6390","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Jul 13 11:45:00 UTC 2026","Mon Jul 13 11:45:02 UTC 2026","1447","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Jul 13 11:44:59 UTC 2026","Mon Jul 13 11:45:00 UTC 2026","1434","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","167","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Jul 13 11:44:55 UTC 2026","Mon Jul 13 11:44:56 UTC 2026","1108","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Jul 13 11:44:56 UTC 2026","Mon Jul 13 11:44:57 UTC 2026","1053","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Mon Jul 13 11:45:00 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","463","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
"passed","Mon Jul 13 11:44:59 UTC 2026","Mon Jul 13 11:45:00 UTC 2026","1454","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Jul 13 11:44:44 UTC 2026","Mon Jul 13 11:44:45 UTC 2026","1111","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Jul 13 11:44:47 UTC 2026","Mon Jul 13 11:44:55 UTC 2026","7761","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Jul 13 11:44:57 UTC 2026","Mon Jul 13 11:44:59 UTC 2026","1149","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Jul 13 11:44:55 UTC 2026","Mon Jul 13 11:44:56 UTC 2026","1074","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Mon Jul 13 11:44:54 UTC 2026","Mon Jul 13 11:44:55 UTC 2026","1260","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Jul 13 11:44:41 UTC 2026","Mon Jul 13 11:44:42 UTC 2026","1212","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Jul 13 11:44:47 UTC 2026","Mon Jul 13 11:44:55 UTC 2026","7747","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Jul 13 11:44:56 UTC 2026","Mon Jul 13 11:44:57 UTC 2026","1093","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Jul 13 11:44:57 UTC 2026","Mon Jul 13 11:44:58 UTC 2026","1137","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Mon Jul 13 11:44:57 UTC 2026","Mon Jul 13 11:44:58 UTC 2026","1154","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:02 UTC 2026","1075","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Jul 13 11:44:44 UTC 2026","Mon Jul 13 11:44:45 UTC 2026","1081","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Jul 13 11:44:38 UTC 2026","Mon Jul 13 11:44:41 UTC 2026","3519","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Mon Jul 13 11:44:56 UTC 2026","Mon Jul 13 11:44:57 UTC 2026","1069","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
"passed","Mon Jul 13 11:45:01 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","370","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Mon Jul 13 11:45:00 UTC 2026","Mon Jul 13 11:45:01 UTC 2026","342","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Jul 13 11:45:00 UTC 2026","Mon Jul 13 11:45:00 UTC 2026","442","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Mon Jul 13 11:44:50 UTC 2026","Mon Jul 13 11:44:56 UTC 2026","6521","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Jul 13 11:44:45 UTC 2026","Mon Jul 13 11:44:46 UTC 2026","1100","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Jul 13 11:44:58 UTC 2026","Mon Jul 13 11:45:00 UTC 2026","1057","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Jul 13 11:44:58 UTC 2026","Mon Jul 13 11:44:59 UTC 2026","1020","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Mon Jul 13 11:44:42 UTC 2026","Mon Jul 13 11:44:43 UTC 2026","1116","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Jul 13 11:44:38 UTC 2026","Mon Jul 13 11:44:41 UTC 2026","3304","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Jul 13 11:44:41 UTC 2026","Mon Jul 13 11:44:42 UTC 2026","1209","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
