"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","619","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:22 UTC 2026","619","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","572","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Aug 17 09:24:30 UTC 2026","Mon Aug 17 09:24:30 UTC 2026","296","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Mon Aug 17 09:24:23 UTC 2026","Mon Aug 17 09:24:23 UTC 2026","453","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Aug 17 09:24:20 UTC 2026","Mon Aug 17 09:24:20 UTC 2026","522","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","320","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Mon Aug 17 09:24:19 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","1952","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","208","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Mon Aug 17 09:24:33 UTC 2026","Mon Aug 17 09:24:34 UTC 2026","523","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","426","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","324","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:31 UTC 2026","400","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
"passed","Mon Aug 17 09:24:23 UTC 2026","Mon Aug 17 09:24:30 UTC 2026","7202","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Aug 17 09:24:20 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","840","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","542","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","342","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:22 UTC 2026","673","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Aug 17 09:24:19 UTC 2026","Mon Aug 17 09:24:20 UTC 2026","1126","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Aug 17 09:24:22 UTC 2026","Mon Aug 17 09:24:23 UTC 2026","453","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Aug 17 09:24:19 UTC 2026","Mon Aug 17 09:24:29 UTC 2026","10301","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Aug 17 09:24:23 UTC 2026","Mon Aug 17 09:24:30 UTC 2026","7176","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:31 UTC 2026","382","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Aug 17 09:24:33 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","454","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:32 UTC 2026","380","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:31 UTC 2026","411","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","203","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Mon Aug 17 09:24:30 UTC 2026","Mon Aug 17 09:24:31 UTC 2026","505","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Aug 17 09:24:31 UTC 2026","Mon Aug 17 09:24:31 UTC 2026","471","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Aug 17 09:24:23 UTC 2026","Mon Aug 17 09:24:29 UTC 2026","5824","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Aug 17 09:24:33 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","94","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","495","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Aug 17 09:24:33 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","146","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Mon Aug 17 09:24:30 UTC 2026","Mon Aug 17 09:24:30 UTC 2026","238","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
"passed","Mon Aug 17 09:24:33 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","41","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Aug 17 09:24:22 UTC 2026","Mon Aug 17 09:24:23 UTC 2026","469","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 1 checks it",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:21 UTC 2026","510","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Mon Aug 17 09:24:29 UTC 2026","Mon Aug 17 09:24:35 UTC 2026","5944","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Aug 17 09:24:21 UTC 2026","Mon Aug 17 09:24:22 UTC 2026","479","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Aug 17 09:24:29 UTC 2026","Mon Aug 17 09:24:30 UTC 2026","555","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Aug 17 09:24:22 UTC 2026","Mon Aug 17 09:24:22 UTC 2026","440","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Aug 17 09:24:32 UTC 2026","Mon Aug 17 09:24:33 UTC 2026","256","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
