"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 21 19:30:16 UTC 2026","Sun Jun 21 19:30:17 UTC 2026","1103","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Sun Jun 21 19:30:09 UTC 2026","Sun Jun 21 19:30:11 UTC 2026","1195","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Sun Jun 21 19:30:14 UTC 2026","Sun Jun 21 19:30:14 UTC 2026","808","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Sun Jun 21 19:29:57 UTC 2026","Sun Jun 21 19:29:58 UTC 2026","345","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","valid credentials land on /secure with success flash message",""
"passed","Sun Jun 21 19:30:05 UTC 2026","Sun Jun 21 19:30:06 UTC 2026","866","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Sun Jun 21 19:30:14 UTC 2026","Sun Jun 21 19:30:15 UTC 2026","1079","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Sun Jun 21 19:30:07 UTC 2026","Sun Jun 21 19:30:08 UTC 2026","1135","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Sun Jun 21 19:30:08 UTC 2026","Sun Jun 21 19:30:09 UTC 2026","1119","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Sun Jun 21 19:30:13 UTC 2026","Sun Jun 21 19:30:13 UTC 2026","76","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Sun Jun 21 19:30:05 UTC 2026","Sun Jun 21 19:30:05 UTC 2026","357","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Sun Jun 21 19:30:16 UTC 2026","Sun Jun 21 19:30:16 UTC 2026","76","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Sun Jun 21 19:30:11 UTC 2026","Sun Jun 21 19:30:12 UTC 2026","923","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Sun Jun 21 19:29:45 UTC 2026","Sun Jun 21 19:29:55 UTC 2026","10110","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Sun Jun 21 19:29:55 UTC 2026","Sun Jun 21 19:29:57 UTC 2026","1694","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Sun Jun 21 19:29:59 UTC 2026","Sun Jun 21 19:30:00 UTC 2026","850","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Sun Jun 21 19:30:13 UTC 2026","Sun Jun 21 19:30:14 UTC 2026","75","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Sun Jun 21 19:30:06 UTC 2026","Sun Jun 21 19:30:07 UTC 2026","881","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
