"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 03 12:02:32 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","55","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Aug 03 12:02:28 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","207","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
"passed","Mon Aug 03 12:02:30 UTC 2026","Mon Aug 03 12:02:30 UTC 2026","471","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
"passed","Mon Aug 03 12:02:30 UTC 2026","Mon Aug 03 12:02:30 UTC 2026","299","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Aug 03 12:02:21 UTC 2026","Mon Aug 03 12:02:21 UTC 2026","414","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Mon Aug 03 12:02:30 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","649","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Aug 03 12:02:30 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","336","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Mon Aug 03 12:02:14 UTC 2026","Mon Aug 03 12:02:18 UTC 2026","3876","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Aug 03 12:02:29 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","420","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
"passed","Mon Aug 03 12:02:32 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","511","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Aug 03 12:02:29 UTC 2026","Mon Aug 03 12:02:30 UTC 2026","419","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Aug 03 12:02:29 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","491","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Aug 03 12:02:21 UTC 2026","Mon Aug 03 12:02:22 UTC 2026","505","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 1 updates the selected value",""
"passed","Mon Aug 03 12:02:29 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","414","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Aug 03 12:02:22 UTC 2026","Mon Aug 03 12:02:27 UTC 2026","5818","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","476","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","144","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Aug 03 12:02:18 UTC 2026","Mon Aug 03 12:02:19 UTC 2026","451","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Aug 03 12:02:21 UTC 2026","Mon Aug 03 12:02:22 UTC 2026","426","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Aug 03 12:02:14 UTC 2026","Mon Aug 03 12:02:18 UTC 2026","3860","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","587","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Aug 03 12:02:27 UTC 2026","Mon Aug 03 12:02:33 UTC 2026","5625","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Aug 03 12:02:30 UTC 2026","Mon Aug 03 12:02:30 UTC 2026","473","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","356","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Aug 03 12:02:32 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","134","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Aug 03 12:02:28 UTC 2026","Mon Aug 03 12:02:28 UTC 2026","522","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Aug 03 12:02:32 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","436","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Aug 03 12:02:21 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","7298","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Aug 03 12:02:20 UTC 2026","Mon Aug 03 12:02:21 UTC 2026","623","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","380","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Aug 03 12:02:20 UTC 2026","Mon Aug 03 12:02:21 UTC 2026","447","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Aug 03 12:02:19 UTC 2026","Mon Aug 03 12:02:20 UTC 2026","461","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Aug 03 12:02:20 UTC 2026","Mon Aug 03 12:02:20 UTC 2026","192","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Mon Aug 03 12:02:20 UTC 2026","Mon Aug 03 12:02:20 UTC 2026","500","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Aug 03 12:02:29 UTC 2026","Mon Aug 03 12:02:30 UTC 2026","422","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Aug 03 12:02:14 UTC 2026","Mon Aug 03 12:02:28 UTC 2026","13401","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Aug 03 12:02:22 UTC 2026","Mon Aug 03 12:02:29 UTC 2026","7185","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:32 UTC 2026","555","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Aug 03 12:02:14 UTC 2026","Mon Aug 03 12:02:20 UTC 2026","5306","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Aug 03 12:02:19 UTC 2026","Mon Aug 03 12:02:19 UTC 2026","723","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Aug 03 12:02:31 UTC 2026","Mon Aug 03 12:02:31 UTC 2026","206","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
