"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 23 02:24:44 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","398","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Tue Jun 23 02:24:32 UTC 2026","Tue Jun 23 02:24:32 UTC 2026","265","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","valid credentials land on /secure with success flash message",""
"passed","Tue Jun 23 02:24:47 UTC 2026","Tue Jun 23 02:24:47 UTC 2026","32","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Tue Jun 23 02:24:36 UTC 2026","Tue Jun 23 02:24:37 UTC 2026","394","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Tue Jun 23 02:24:47 UTC 2026","Tue Jun 23 02:24:47 UTC 2026","457","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Tue Jun 23 02:24:45 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","369","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Tue Jun 23 02:24:32 UTC 2026","Tue Jun 23 02:24:32 UTC 2026","48","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","invalid credentials redirect to /login",""
"passed","Tue Jun 23 02:24:45 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","350","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Tue Jun 23 02:24:47 UTC 2026","Tue Jun 23 02:24:47 UTC 2026","448","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Tue Jun 23 02:24:46 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","288","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Tue Jun 23 02:24:37 UTC 2026","Tue Jun 23 02:24:44 UTC 2026","7178","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Tue Jun 23 02:24:32 UTC 2026","Tue Jun 23 02:24:35 UTC 2026","2127","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Tue Jun 23 02:24:44 UTC 2026","Tue Jun 23 02:24:44 UTC 2026","238","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Tue Jun 23 02:24:32 UTC 2026","Tue Jun 23 02:24:32 UTC 2026","119","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","invalid credentials land on /login with error flash message",""
"passed","Tue Jun 23 02:24:45 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","381","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Tue Jun 23 02:24:46 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","292","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Tue Jun 23 02:24:46 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","343","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Tue Jun 23 02:24:36 UTC 2026","Tue Jun 23 02:24:36 UTC 2026","218","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Tue Jun 23 02:24:35 UTC 2026","Tue Jun 23 02:24:35 UTC 2026","437","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Tue Jun 23 02:24:37 UTC 2026","Tue Jun 23 02:24:38 UTC 2026","443","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Tue Jun 23 02:24:37 UTC 2026","Tue Jun 23 02:24:37 UTC 2026","431","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 1 updates the selected value",""
"passed","Tue Jun 23 02:24:32 UTC 2026","Tue Jun 23 02:24:43 UTC 2026","11006","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Tue Jun 23 02:24:43 UTC 2026","Tue Jun 23 02:24:44 UTC 2026","577","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Tue Jun 23 02:24:35 UTC 2026","Tue Jun 23 02:24:36 UTC 2026","643","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Tue Jun 23 02:24:37 UTC 2026","Tue Jun 23 02:24:37 UTC 2026","381","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Tue Jun 23 02:24:45 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","405","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Tue Jun 23 02:24:47 UTC 2026","Tue Jun 23 02:24:47 UTC 2026","445","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Tue Jun 23 02:24:38 UTC 2026","Tue Jun 23 02:24:43 UTC 2026","5765","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Tue Jun 23 02:24:37 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","7175","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Tue Jun 23 02:24:45 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","347","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
"passed","Tue Jun 23 02:24:36 UTC 2026","Tue Jun 23 02:24:37 UTC 2026","510","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Tue Jun 23 02:24:44 UTC 2026","Tue Jun 23 02:24:45 UTC 2026","335","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Tue Jun 23 02:24:46 UTC 2026","Tue Jun 23 02:24:46 UTC 2026","295","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Tue Jun 23 02:24:46 UTC 2026","Tue Jun 23 02:24:47 UTC 2026","518","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
