"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 14 15:16:12 UTC 2026","Mon Sep 14 15:16:12 UTC 2026","201","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Mon Sep 14 15:16:11 UTC 2026","Mon Sep 14 15:16:11 UTC 2026","430","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Sep 14 15:16:00 UTC 2026","Mon Sep 14 15:16:00 UTC 2026","705","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Sep 14 15:16:11 UTC 2026","Mon Sep 14 15:16:12 UTC 2026","632","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Sep 14 15:16:08 UTC 2026","Mon Sep 14 15:16:14 UTC 2026","5718","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Sep 14 15:16:02 UTC 2026","Mon Sep 14 15:16:02 UTC 2026","583","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Sep 14 15:16:01 UTC 2026","Mon Sep 14 15:16:02 UTC 2026","692","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Sep 14 15:16:12 UTC 2026","Mon Sep 14 15:16:13 UTC 2026","363","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Sep 14 15:16:09 UTC 2026","Mon Sep 14 15:16:10 UTC 2026","539","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Sep 14 15:16:13 UTC 2026","Mon Sep 14 15:16:13 UTC 2026","39","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Sep 14 15:16:12 UTC 2026","Mon Sep 14 15:16:13 UTC 2026","508","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Sep 14 15:15:59 UTC 2026","Mon Sep 14 15:16:00 UTC 2026","667","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Sep 14 15:16:00 UTC 2026","Mon Sep 14 15:16:00 UTC 2026","608","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
